gloss_id,korean_meanings,cat_1,cat_2,cat_3,original_vd_idx,source
101173,['초과근무'],전문용어 수어,경제,,209-초과근무,fi
101174,['초과생산'],전문용어 수어,경제,,209-초과생산,fi
101175,['초과수요'],전문용어 수어,경제,,209-초과수요,fi
101176,['초과이윤'],전문용어 수어,경제,,209-초과이윤,fi
101177,['총비용'],전문용어 수어,경제,,209-총비용,fi
101178,['총생산물'],전문용어 수어,경제,,209-총생산물,fi
101179,['총수익'],전문용어 수어,경제,,209-총수익,fi
101180,['총수입'],전문용어 수어,경제,,209-총수입,fi
101181,['총원가'],전문용어 수어,경제,,209-총원가,fi
101182,['총이익률'],전문용어 수어,경제,,209-총이익률,fi
101183,['총통화'],전문용어 수어,경제,,209-총통화,fi
101184,['최저생계비'],전문용어 수어,경제,,209-최저생계비,fi
101185,['최저생활비'],전문용어 수어,경제,,209-최저생활비,fi
101186,['최저임금'],전문용어 수어,경제,,209-최저임금,fi
101187,['최저임금제'],전문용어 수어,경제,,209-최저임금제,fi
101188,['최혜국대우'],전문용어 수어,경제,,209-최혜국대우,fi
101189,['출자'],전문용어 수어,경제,,209-출자,fi
101190,['출혈경쟁'],전문용어 수어,경제,,209-출혈경쟁,fi
101191,['카르텔'],전문용어 수어,경제,,209-카르텔,fi
101192,['카르텔2'],전문용어 수어,경제,,209-카르텔2,fi
101193,['코스닥'],전문용어 수어,경제,,209-코스닥,fi
101194,['코스닥2'],전문용어 수어,경제,,209-코스닥2,fi
101195,['코스피'],전문용어 수어,경제,,209-코스피,fi
101196,['코스피2'],전문용어 수어,경제,,209-코스피2,fi
101197,['쿠폰'],전문용어 수어,경제,,209-쿠폰,fi
101198,['쿠폰2'],전문용어 수어,경제,,209-쿠폰2,fi
101199,['크레디트카드'],전문용어 수어,경제,,209-크레디트카드,fi
101200,['크레디트카드2'],전문용어 수어,경제,,209-크레디트카드2,fi
101201,['큰손'],전문용어 수어,경제,,209-큰손,fi
101202,['타인자본'],전문용어 수어,경제,,209-타인자본,fi
101203,['탄력성'],전문용어 수어,경제,,209-탄력성,fi
101204,['텔레마케팅'],전문용어 수어,경제,,209-텔레마케팅,fi
101205,['텔레마케팅2'],전문용어 수어,경제,,209-텔레마케팅2,fi
101206,['토지관리'],전문용어 수어,경제,,209-토지관리,fi
101207,['토지국유화'],전문용어 수어,경제,,209-토지국유화,fi
101208,['토지금고'],전문용어 수어,경제,,209-토지금고,fi
101209,['토지자원'],전문용어 수어,경제,,209-토지자원,fi
101210,['토지제도'],전문용어 수어,경제,,209-토지제도,fi
101211,['토지회사'],전문용어 수어,경제,,209-토지회사,fi
101212,['통상협정'],전문용어 수어,경제,,209-통상협정,fi
101213,['통신판매'],전문용어 수어,경제,,209-통신판매,fi
101214,['통용기간'],전문용어 수어,경제,,209-통용기간,fi
101215,['통장'],전문용어 수어,경제,,209-통장,fi
101216,['통제가격'],전문용어 수어,경제,,209-통제가격,fi
101217,['통제경제'],전문용어 수어,경제,,209-통제경제,fi
101218,['통화'],전문용어 수어,경제,,209-통화,fi
101219,['통화개혁'],전문용어 수어,경제,,209-통화개혁,fi
101220,['통화공급량'],전문용어 수어,경제,,209-통화공급량,fi
101221,['통화관리'],전문용어 수어,경제,,209-통화관리,fi
101222,['통화안정'],전문용어 수어,경제,,209-통화안정,fi
101223,['통화위기'],전문용어 수어,경제,,209-통화위기,fi
101224,['통화정책'],전문용어 수어,경제,,209-통화정책,fi
101225,['통화제도'],전문용어 수어,경제,,209-통화제도,fi
101226,['통화조절'],전문용어 수어,경제,,209-통화조절,fi
101227,['통화팽창'],전문용어 수어,경제,,209-통화팽창,fi
101228,['퇴직급여'],전문용어 수어,경제,,209-퇴직급여,fi
101229,['퇴직소득'],전문용어 수어,경제,,209-퇴직소득,fi
101230,['퇴직수당'],전문용어 수어,경제,,209-퇴직수당,fi
101231,['퇴직연금'],전문용어 수어,경제,,209-퇴직연금,fi
101232,['투기'],전문용어 수어,경제,,209-투기,fi
101233,['투기거래'],전문용어 수어,경제,,209-투기거래,fi
101234,['투기사업'],전문용어 수어,경제,,209-투기사업,fi
101235,['투기시장'],전문용어 수어,경제,,209-투기시장,fi
101236,['투매'],전문용어 수어,경제,,209-투매,fi
101237,['투신사'],전문용어 수어,경제,,209-투신사,fi
101238,['투자'],전문용어 수어,경제,,209-투자,fi
101239,['투자가치'],전문용어 수어,경제,,209-투자가치,fi
101240,['투자수익률'],전문용어 수어,경제,,209-투자수익률,fi
101241,['투자신탁'],전문용어 수어,경제,,209-투자신탁,fi
101242,['투자위험'],전문용어 수어,경제,,209-투자위험,fi
101243,['투자자문'],전문용어 수어,경제,,209-투자자문,fi
101244,['투자회수기간'],전문용어 수어,경제,,209-투자회수기간,fi
101245,['특근수당'],전문용어 수어,경제,,209-특근수당,fi
101246,['특별예금'],전문용어 수어,경제,,209-특별예금,fi
101247,['특별예산'],전문용어 수어,경제,,209-특별예산,fi
101248,['틈새시장'],전문용어 수어,경제,,209-틈새시장,fi
101249,['팁'],전문용어 수어,경제,,209-팁,fi
101250,['파급효과'],전문용어 수어,경제,,209-파급효과,fi
101251,['판매관리'],전문용어 수어,경제,,209-판매관리,fi
101252,['판매원가'],전문용어 수어,경제,,209-판매원가,fi
101253,['판매자'],전문용어 수어,경제,,209-판매자,fi
101254,['펀드'],전문용어 수어,경제,,209-펀드,fi
101255,['펀드2'],전문용어 수어,경제,,209-펀드2,fi
101256,['펀드매니저'],전문용어 수어,경제,,209-펀드매니저,fi
101257,['펀드매니저2'],전문용어 수어,경제,,209-펀드매니저2,fi
101258,['평가손'],전문용어 수어,경제,,209-평가손,fi
101259,['평가손실'],전문용어 수어,경제,,209-평가손실,fi
101260,['평가손익'],전문용어 수어,경제,,209-평가손익,fi
101261,['평가이익'],전문용어 수어,경제,,209-평가이익,fi
101262,['평가익'],전문용어 수어,경제,,209-평가익,fi
101263,['평균물가지수'],전문용어 수어,경제,,209-평균물가지수,fi
101264,['평균배당률'],전문용어 수어,경제,,209-평균배당률,fi
101265,['평균비용'],전문용어 수어,경제,,209-평균비용,fi
101266,['평균생산비'],전문용어 수어,경제,,209-평균생산비,fi
101267,['평균소비성향'],전문용어 수어,경제,,209-평균소비성향,fi
101268,['평균수입'],전문용어 수어,경제,,209-평균수입,fi
101269,['평균원가법'],전문용어 수어,경제,,209-평균원가법,fi
101270,['평균이윤'],전문용어 수어,경제,,209-평균이윤,fi
101271,['평균이윤율'],전문용어 수어,경제,,209-평균이윤율,fi
101272,['평균저축성향'],전문용어 수어,경제,,209-평균저축성향,fi
101273,['평균주가'],전문용어 수어,경제,,209-평균주가,fi
101274,['폐장'],전문용어 수어,경제,,209-폐장,fi
101275,['폰뱅킹'],전문용어 수어,경제,,209-폰뱅킹,fi
101276,['폰뱅킹2'],전문용어 수어,경제,,209-폰뱅킹2,fi
101277,['표준임금'],전문용어 수어,경제,,209-표준임금,fi
101278,['표준작업량'],전문용어 수어,경제,,209-표준작업량,fi
101279,['품질관리'],전문용어 수어,경제,,209-품질관리,fi
101280,['품질보증'],전문용어 수어,경제,,209-품질보증,fi
101281,['품질표시'],전문용어 수어,경제,,209-품질표시,fi
101282,['프렌차이즈시스템'],전문용어 수어,경제,,209-프렌차이즈시스템,fi
101283,['프렌차이즈시스템2'],전문용어 수어,경제,,209-프렌차이즈시스템2,fi
101284,['프리미엄'],전문용어 수어,경제,,209-프리미엄,fi
101285,['프리미엄2'],전문용어 수어,경제,,209-프리미엄2,fi
101286,['프리미엄거래'],전문용어 수어,경제,,209-프리미엄거래,fi
101287,['프리미엄거래2'],전문용어 수어,경제,,209-프리미엄거래2,fi
101288,['플랜트'],전문용어 수어,경제,,209-플랜트,fi
101289,['플랜트2'],전문용어 수어,경제,,209-플랜트2,fi
101290,['플랜트수입'],전문용어 수어,경제,,209-플랜트수입,fi
101291,['플랜트수입2'],전문용어 수어,경제,,209-플랜트수입2,fi
101292,['플랜트수출'],전문용어 수어,경제,,209-플랜트수출,fi
101293,['플랜트수출2'],전문용어 수어,경제,,209-플랜트수출2,fi
101294,['하종가'],전문용어 수어,경제,,209-하종가,fi
101295,['하청기업'],전문용어 수어,경제,,209-하청기업,fi
101296,['하한가'],전문용어 수어,경제,,209-하한가,fi
101297,['한국수출입은행'],전문용어 수어,경제,,209-한국수출입은행,fi
101298,['한국은행'],전문용어 수어,경제,,209-한국은행,fi
101299,['한국조폐공사'],전문용어 수어,경제,,209-한국조폐공사,fi
101300,['한국증권거래소'],전문용어 수어,경제,,209-한국증권거래소,fi
101301,['한은'],전문용어 수어,경제,,209-한은,fi
101302,['할부상환'],전문용어 수어,경제,,209-할부상환,fi
101303,['할부판매'],전문용어 수어,경제,,209-할부판매,fi
101304,['할인'],전문용어 수어,경제,,209-할인,fi
101305,['할인료'],전문용어 수어,경제,,209-할인료,fi
101306,['할인발행'],전문용어 수어,경제,,209-할인발행,fi
101307,['할인시장'],전문용어 수어,경제,,209-할인시장,fi
101308,['할인어음'],전문용어 수어,경제,,209-할인어음,fi
101309,['할인율'],전문용어 수어,경제,,209-할인율,fi
101310,['할인은행'],전문용어 수어,경제,,209-할인은행,fi
101311,['할증금'],전문용어 수어,경제,,209-할증금,fi
101312,['할증발행'],전문용어 수어,경제,,209-할증발행,fi
101313,['할증임금'],전문용어 수어,경제,,209-할증임금,fi
101314,['합병계약'],전문용어 수어,경제,,209-합병계약,fi
101315,['합자'],전문용어 수어,경제,,209-합자,fi
101316,['합자회사'],전문용어 수어,경제,,209-합자회사,fi
101317,['합작'],전문용어 수어,경제,,209-합작,fi
101318,['합작회사'],전문용어 수어,경제,,209-합작회사,fi
101319,['해상무역'],전문용어 수어,경제,,209-해상무역,fi
101320,['해상보험'],전문용어 수어,경제,,209-해상보험,fi
101321,['해외무역'],전문용어 수어,경제,,209-해외무역,fi
101322,['해외시장'],전문용어 수어,경제,,209-해외시장,fi
101323,['해외은행'],전문용어 수어,경제,,209-해외은행,fi
101324,['해운업'],전문용어 수어,경제,,209-해운업,fi
101325,['허위거래'],전문용어 수어,경제,,209-허위거래,fi
101326,['현가'],전문용어 수어,경제,,209-현가,fi
101327,['현금'],전문용어 수어,경제,,209-현금,fi
101328,['현금결제'],전문용어 수어,경제,,209-현금결제,fi
101329,['현금계정'],전문용어 수어,경제,,209-현금계정,fi
101330,['현금계획'],전문용어 수어,경제,,209-현금계획,fi
101331,['현금매매'],전문용어 수어,경제,,209-현금매매,fi
101332,['현금비율'],전문용어 수어,경제,,209-현금비율,fi
101333,['현금수송'],전문용어 수어,경제,,209-현금수송,fi
101334,['현금예금'],전문용어 수어,경제,,209-현금예금,fi
101335,['현금인출기'],전문용어 수어,경제,,209-현금인출기,fi
101336,['현금인출카드'],전문용어 수어,경제,,209-현금인출카드,fi
101337,['현금자동지급기'],전문용어 수어,경제,,209-현금자동지급기,fi
101338,['현금자동지불기'],전문용어 수어,경제,,209-현금자동지불기,fi
101339,['현금출납부'],전문용어 수어,경제,,209-현금출납부,fi
101340,['현금출납장'],전문용어 수어,경제,,209-현금출납장,fi
101341,['현금출납전표'],전문용어 수어,경제,,209-현금출납전표,fi
101342,['현금카드'],전문용어 수어,경제,,209-현금카드,fi
101343,['현물'],전문용어 수어,경제,,209-현물,fi
101344,['현물2'],전문용어 수어,경제,,209-현물2,fi
101345,['현물가격'],전문용어 수어,경제,,209-현물가격,fi
101346,['현물거래'],전문용어 수어,경제,,209-현물거래,fi
101347,['현물경제'],전문용어 수어,경제,,209-현물경제,fi
101348,['현재시장'],전문용어 수어,경제,,209-현재시장,fi
101349,['호경기'],전문용어 수어,경제,,209-호경기,fi
101350,['호재'],전문용어 수어,경제,,209-호재,fi
101351,['호황'],전문용어 수어,경제,,209-호황,fi
101352,['홈뱅킹'],전문용어 수어,경제,,209-홈뱅킹,fi
101353,['홈뱅킹2'],전문용어 수어,경제,,209-홈뱅킹2,fi
101354,['홈쇼핑'],전문용어 수어,경제,,209-홈쇼핑,fi
101355,['홈쇼핑2'],전문용어 수어,경제,,209-홈쇼핑2,fi
101356,['화물'],전문용어 수어,경제,,209-화물,fi
101357,['화물운임'],전문용어 수어,경제,,209-화물운임,fi
101358,['화재보험'],전문용어 수어,경제,,209-화재보험,fi
101359,['화폐'],전문용어 수어,경제,,209-화폐,fi
101360,['화폐임금'],전문용어 수어,경제,,209-화폐임금,fi
101361,['화폐임금2'],전문용어 수어,경제,,209-화폐임금2,fi
101362,['화폐제도'],전문용어 수어,경제,,209-화폐제도,fi
101363,['환금'],전문용어 수어,경제,,209-환금,fi
101364,['환매'],전문용어 수어,경제,,209-환매,fi
101365,['환시세'],전문용어 수어,경제,,209-환시세,fi
101366,['환율'],전문용어 수어,경제,,209-환율,fi
101367,['환전'],전문용어 수어,경제,,209-환전,fi
101368,['환차익'],전문용어 수어,경제,,209-환차익,fi
101369,['회계감사'],전문용어 수어,경제,,209-회계감사,fi
101370,['회계연도'],전문용어 수어,경제,,209-회계연도,fi
101371,['회계장부'],전문용어 수어,경제,,209-회계장부,fi
